id,inflo_chnl_id,type,reg_dts,value,intent_id
19595704,7f9feeca9b33,RESPONSE,2026-05-03 00:49:48.080768 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM용인점입니다.\n영업시간: 10:00~22:00\n휴점일: 5/10(일), 5/24(일), 6/14(일), 6/28(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""e0288334-4b86-45a2-a172-60ff2e211c96"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""e0288334-4b86-45a2-a172-60ff2e211c96"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""e0288334-4b86-45a2-a172-60ff2e211c96"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""e0288334-4b86-45a2-a172-60ff2e211c96"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""e0288334-4b86-45a2-a172-60ff2e211c96"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""e0288334-4b86-45a2-a172-60ff2e211c96"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""e0288334-4b86-45a2-a172-60ff2e211c96"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""e0288334-4b86-45a2-a172-60ff2e211c96"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""e0288334-4b86-45a2-a172-60ff2e211c96"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""e0288334-4b86-45a2-a172-60ff2e211c96"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""e0288334-4b86-45a2-a172-60ff2e211c96"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""e0288334-4b86-45a2-a172-60ff2e211c96"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""e0288334-4b86-45a2-a172-60ff2e211c96"",""badge"":null}]}]}]}",
19595705,eec6548b795d,REQUEST,2026-05-03 00:50:08.354754 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595706,eec6548b795d,RESPONSE,2026-05-03 00:50:08.379258 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM월배점입니다.\n영업시간: 10:00~23:00\n휴점일: 5/11(월), 5/25(월), 6/8(월), 6/22(월) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null}]}]}]}",
19595707,eec6548b795d,REQUEST,2026-05-03 00:50:12.844034 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""상품"",""value"":""1/5"",""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c""}",
19595708,eec6548b795d,RESPONSE,2026-05-03 00:50:12.852553 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품검색"",""value"":""2/3"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""입고문의"",""value"":""6/0"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""대량구매"",""value"":""8/0"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""기타문의"",""value"":""9/3"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null}]}",
19595709,ad1a7f51ae36,REQUEST,2026-05-03 00:50:13.573320 +00:00,"친구 아이디로 로그인해서 제 카드로 대신 주문했는데, 중복주문된걸 이제 알았어요. 오늘 12-16시 배송인데 이거 취소 안되나요? 다시 주문해야 할 것 같아요",
19595710,6937abcdb123,REQUEST,2026-05-03 00:50:14.941095 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595711,6937abcdb123,RESPONSE,2026-05-03 00:50:14.970159 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM산본점입니다.\n영업시간: 10:00~23:00\n휴점일: 5/10(일), 5/24(일), 6/14(일), 6/28(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null}]}]}]}",
19595712,eec6548b795d,REQUEST,2026-05-03 00:50:17.516712 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""상품검색"",""value"":""2/3"",""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c""}",
19595713,eec6548b795d,RESPONSE,2026-05-03 00:50:17.525349 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""일반상품"",""value"":""3/0"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""신선식품"",""value"":""4/0"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""가전상품"",""value"":""5/0"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null}]}",
19595714,ad1a7f51ae36,RESPONSE,2026-05-03 00:50:18.582267 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""죄송하지만 잘 모르겠어요.""}]}]}",
19595715,81e0b86a0862,REQUEST,2026-05-03 00:50:19.083867 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595716,81e0b86a0862,RESPONSE,2026-05-03 00:50:19.106134 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM울산점입니다.\n영업시간: 10:00~22:00\n휴점일: 5/13(수), 5/24(일), 6/10(수), 6/28(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""bf69ad1d-1016-4013-8476-d9512225d555"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""bf69ad1d-1016-4013-8476-d9512225d555"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""bf69ad1d-1016-4013-8476-d9512225d555"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""bf69ad1d-1016-4013-8476-d9512225d555"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""bf69ad1d-1016-4013-8476-d9512225d555"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""bf69ad1d-1016-4013-8476-d9512225d555"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""bf69ad1d-1016-4013-8476-d9512225d555"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""bf69ad1d-1016-4013-8476-d9512225d555"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""bf69ad1d-1016-4013-8476-d9512225d555"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""bf69ad1d-1016-4013-8476-d9512225d555"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""bf69ad1d-1016-4013-8476-d9512225d555"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""bf69ad1d-1016-4013-8476-d9512225d555"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""bf69ad1d-1016-4013-8476-d9512225d555"",""badge"":null}]}]}]}",
19595717,eec6548b795d,REQUEST,2026-05-03 00:50:20.545703 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""신선식품"",""value"":""4/0"",""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c""}",
19595718,eec6548b795d,RESPONSE,2026-05-03 00:50:20.551318 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""신선 상품은 채팅상담을 통해 안내해 드리겠습니다""},{""type"":""buttons"",""value"":[{""action"":""message"",""label"":""채팅상담"",""value"":""상담사 연결"",""data"":null,""sessionId"":null,""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""9f844a7e-d89f-4739-ae97-935f56eb7e3c"",""badge"":null}]}",
19595719,ad1a7f51ae36,REQUEST,2026-05-03 00:50:23.608011 +00:00,상담원 연결,
19595720,ad1a7f51ae36,RESPONSE,2026-05-03 00:50:23.851075 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""채팅 상담원을 연결하면 실시간으로 궁금한 사항을 질문할 수 있습니다""},{""type"":""buttons"",""value"":[{""action"":""message"",""label"":""채팅상담"",""value"":""상담사 연결"",""data"":null,""sessionId"":null,""badge"":null}]}]}]}",{137}
19595721,6937abcdb123,REQUEST,2026-05-03 00:50:32.133899 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""교환/환불"",""value"":""41/6"",""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367""}",
19595722,6937abcdb123,RESPONSE,2026-05-03 00:50:32.142477 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""교환/환불안내"",""value"":""42/0"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""무실물/무방문 환불"",""value"":""43/0"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권 환불"",""value"":""44/0"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""결제취소 입금"",""value"":""45/0"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쓱배송 점포 환불"",""value"":""46/0"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""영수증"",""value"":""47/2"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null}]}",
19595723,6937abcdb123,REQUEST,2026-05-03 00:50:41.836478 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""행사"",""value"":""13/4"",""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367""}",
19595724,6937abcdb123,RESPONSE,2026-05-03 00:50:41.847292 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""전단보기"",""value"":""14/0"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사안내"",""value"":""15/2"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사 적용방법"",""value"":""18/4"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""맘키즈클럽"",""value"":""23/2"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null}]}",
19595725,6937abcdb123,REQUEST,2026-05-03 00:50:46.735541 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""행사 적용방법"",""value"":""18/4"",""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367""}",
19595726,6937abcdb123,RESPONSE,2026-05-03 00:50:46.743570 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""카드할인"",""value"":""19/0"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""신세계포인트"",""value"":""20/0"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""복수구매할인"",""value"":""21/0"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사미적용시"",""value"":""22/0"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null}]}",
19595727,6937abcdb123,REQUEST,2026-05-03 00:50:51.358030 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""행사미적용시"",""value"":""22/0"",""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367""}",
19595728,6937abcdb123,RESPONSE,2026-05-03 00:50:51.363229 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""행사 상품은 이마트 홈페이지 전단 및 이벤트 카테고리를 통해 확인 가능하며 행사기간 안에 구매하신 결제수단 및 영수증을 지참하시어 재결제 하시면 적용받을 수 있습니다.\n\n단 행사기간 종료 시 적용이 불가합니다.""}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""362438f5-d00a-48a3-aa6f-3d386a7f0367"",""badge"":null}]}",
